country,year,word,n.x,total.x,idf.x,tf_idf.x,context.x,tf.x,n.y,total.y,idf.y,tf_idf.y,context.y,tf.y,sentiment
USA,1983,development,2,2290,-4.398555936625092,-2.6338185162093446e-5,SOTU,5.987916384735603e-6,3,1391,-4.398555936625092,-3.950727774314017e-5,UNGD,8.981874577103405e-6,economic
USA,1983,life,2,2290,-4.255612709818223,-2.548225307220962e-5,SOTU,5.987916384735603e-6,3,1391,-4.255612709818223,-3.8223379608314424e-5,UNGD,8.981874577103405e-6,moral
USA,1983,rights,2,2290,-4.248495242049359,-2.543963427033861e-5,SOTU,5.987916384735603e-6,1,1391,-4.248495242049359,-1.2719817135169306e-5,UNGD,2.9939581923678016e-6,moral
USA,1984,allies,2,2104,-3.2121868367174042,-1.9234306190412173e-5,SOTU,5.987916384735603e-6,1,2064,-3.2121868367174042,-9.617153095206086e-6,UNGD,2.9939581923678016e-6,security
USA,1984,democracy,2,2104,-3.867722746531566,-2.3159600405570953e-5,SOTU,5.987916384735603e-6,3,2064,-3.867722746531566,-3.473940060835643e-5,UNGD,8.981874577103405e-6,moral
USA,1984,democratic,2,2104,-4.028323461124307,-2.4121264055881075e-5,SOTU,5.987916384735603e-6,2,2064,-4.028323461124307,-2.4121264055881075e-5,UNGD,5.987916384735603e-6,moral
USA,1984,forces,2,2104,-4.1404857182199555,-2.4792882272893035e-5,SOTU,5.987916384735603e-6,10,2064,-4.1404857182199555,-1.2396441136446518e-4,UNGD,2.9939581923678016e-5,security
USA,1984,peaceful,2,2104,-4.028323461124307,-2.4121264055881075e-5,SOTU,5.987916384735603e-6,11,2064,-4.028323461124307,-1.3266695230734592e-4,UNGD,3.293354011604582e-5,security
USA,1984,security,2,2104,-4.400603020246817,-2.6350442927652895e-5,SOTU,5.987916384735603e-6,8,2064,-4.400603020246817,-1.0540177171061158e-4,UNGD,2.3951665538942413e-5,security
USA,1984,threat,2,2104,-3.979681653901961,-2.3830000981431235e-5,SOTU,5.987916384735603e-6,2,2064,-3.979681653901961,-2.3830000981431235e-5,UNGD,5.987916384735603e-6,security
USA,1985,allies,2,1827,-3.2121868367174042,-1.9234306190412173e-5,SOTU,5.987916384735603e-6,2,2395,-3.2121868367174042,-1.9234306190412173e-5,UNGD,5.987916384735603e-6,security
USA,1985,capital,2,1827,-3.721669276936927,-2.228504444193773e-5,SOTU,5.987916384735603e-6,4,2395,-3.721669276936927,-4.457008888387546e-5,UNGD,1.1975832769471206e-5,economic
USA,1985,democracy,2,1827,-3.867722746531566,-2.3159600405570953e-5,SOTU,5.987916384735603e-6,12,2395,-3.867722746531566,-1.3895760243342573e-4,UNGD,3.592749830841362e-5,moral
USA,1985,democratic,2,1827,-4.028323461124307,-2.4121264055881075e-5,SOTU,5.987916384735603e-6,7,2395,-4.028323461124307,-8.442442419558376e-5,UNGD,2.0957707346574613e-5,moral
USA,1985,development,2,1827,-4.398555936625092,-2.6338185162093446e-5,SOTU,5.987916384735603e-6,4,2395,-4.398555936625092,-5.267637032418689e-5,UNGD,1.1975832769471206e-5,economic
USA,1985,energy,2,1827,-3.8322580369592836,-2.2947240690043192e-5,SOTU,5.987916384735603e-6,2,2395,-3.8322580369592836,-2.2947240690043192e-5,UNGD,5.987916384735603e-6,economic
USA,1985,industrial,2,1827,-3.597312260588446,-2.1540405026187828e-5,SOTU,5.987916384735603e-6,2,2395,-3.597312260588446,-2.1540405026187828e-5,UNGD,5.987916384735603e-6,economic
USA,1985,safety,2,1827,-3.4067375620377707,-2.039925966622019e-5,SOTU,5.987916384735603e-6,1,2395,-3.4067375620377707,-1.0199629833110095e-5,UNGD,2.9939581923678016e-6,security
USA,1985,weapons,2,1827,-3.9186675481468147,-2.3464653617880005e-5,SOTU,5.987916384735603e-6,8,2395,-3.9186675481468147,-9.385861447152002e-5,UNGD,2.3951665538942413e-5,security
USA,1986,arms,2,1521,-3.9019726695746444,-2.3364686080936534e-5,SOTU,5.987916384735603e-6,9,1693,-3.9019726695746444,-1.0514108736421442e-4,UNGD,2.6945623731310216e-5,security
USA,1986,forces,2,1521,-4.1404857182199555,-2.4792882272893035e-5,SOTU,5.987916384735603e-6,2,1693,-4.1404857182199555,-2.4792882272893035e-5,UNGD,5.987916384735603e-6,security
USA,1986,markets,2,1521,-3.6971782569286313,-2.2138394261951168e-5,SOTU,5.987916384735603e-6,1,1693,-3.6971782569286313,-1.1069197130975584e-5,UNGD,2.9939581923678016e-6,economic
USA,1986,rate,2,1521,-3.6971782569286313,-2.2138394261951168e-5,SOTU,5.987916384735603e-6,1,1693,-3.6971782569286313,-1.1069197130975584e-5,UNGD,2.9939581923678016e-6,economic
USA,1986,threat,2,1521,-3.979681653901961,-2.3830000981431235e-5,SOTU,5.987916384735603e-6,3,1693,-3.979681653901961,-3.574500147214685e-5,UNGD,8.981874577103405e-6,security
USA,1986,weapons,2,1521,-3.9186675481468147,-2.3464653617880005e-5,SOTU,5.987916384735603e-6,13,1693,-3.9186675481468147,-1.5252024851622006e-4,UNGD,3.8921456500781426e-5,security
USA,1987,arms,2,1474,-3.9019726695746444,-2.3364686080936534e-5,SOTU,5.987916384735603e-6,5,1602,-3.9019726695746444,-5.841171520234134e-5,UNGD,1.4969790961839008e-5,security
USA,1987,capital,2,1474,-3.721669276936927,-2.228504444193773e-5,SOTU,5.987916384735603e-6,1,1602,-3.721669276936927,-1.1142522220968865e-5,UNGD,2.9939581923678016e-6,economic
USA,1987,democracy,2,1474,-3.867722746531566,-2.3159600405570953e-5,SOTU,5.987916384735603e-6,13,1602,-3.867722746531566,-1.5053740263621122e-4,UNGD,3.8921456500781426e-5,moral
USA,1987,farmers,2,1474,-3.289644895756408,-1.9698118571261642e-5,SOTU,5.987916384735603e-6,2,1602,-3.289644895756408,-1.9698118571261642e-5,UNGD,5.987916384735603e-6,economic
USA,1987,forces,2,1474,-4.1404857182199555,-2.4792882272893035e-5,SOTU,5.987916384735603e-6,1,1602,-4.1404857182199555,-1.2396441136446517e-5,UNGD,2.9939581923678016e-6,security
USA,1987,human,2,1474,-4.269697449699962,-2.5566591316922218e-5,SOTU,5.987916384735603e-6,7,1602,-4.269697449699962,-8.948306960922778e-5,UNGD,2.0957707346574613e-5,moral
USA,1987,jobs,2,1474,-3.4965075614664802,-2.0936794916657066e-5,SOTU,5.987916384735603e-6,1,1602,-3.4965075614664802,-1.0468397458328533e-5,UNGD,2.9939581923678016e-6,economic
USA,1987,peaceful,2,1474,-4.028323461124307,-2.4121264055881075e-5,SOTU,5.987916384735603e-6,1,1602,-4.028323461124307,-1.2060632027940537e-5,UNGD,2.9939581923678016e-6,security
USA,1987,revolution,2,1474,-3.120895416507997,-1.868766079955448e-5,SOTU,5.987916384735603e-6,3,1602,-3.120895416507997,-2.803149119933172e-5,UNGD,8.981874577103405e-6,moral
USA,1987,security,2,1474,-4.400603020246817,-2.6350442927652895e-5,SOTU,5.987916384735603e-6,10,1602,-4.400603020246817,-1.3175221463826447e-4,UNGD,2.9939581923678016e-5,security
USA,1987,taxes,2,1474,-3.245193133185574,-1.9431945133833366e-5,SOTU,5.987916384735603e-6,2,1602,-3.245193133185574,-1.9431945133833366e-5,UNGD,5.987916384735603e-6,economic
USA,1987,war,2,1474,-4.265024544000569,-2.5538610348320504e-5,SOTU,5.987916384735603e-6,11,1602,-4.265024544000569,-1.4046235691576278e-4,UNGD,3.293354011604582e-5,security
USA,1987,weapons,2,1474,-3.9186675481468147,-2.3464653617880005e-5,SOTU,5.987916384735603e-6,1,1602,-3.9186675481468147,-1.1732326808940003e-5,UNGD,2.9939581923678016e-6,security
USA,1988,dollars,2,1956,-3.036554268074246,-1.8182633054940605e-5,SOTU,5.987916384735603e-6,1,1959,-3.036554268074246,-9.091316527470302e-6,UNGD,2.9939581923678016e-6,economic
USA,1988,forces,2,1956,-4.1404857182199555,-2.4792882272893035e-5,SOTU,5.987916384735603e-6,2,1959,-4.1404857182199555,-2.4792882272893035e-5,UNGD,5.987916384735603e-6,security
USA,1988,terror,2,1956,-2.7191000372887952,-1.6281743665016766e-5,SOTU,5.987916384735603e-6,5,1959,-2.7191000372887952,-4.070435916254192e-5,UNGD,1.4969790961839008e-5,security
USA,1988,threat,2,1956,-3.979681653901961,-2.3830000981431235e-5,SOTU,5.987916384735603e-6,1,1959,-3.979681653901961,-1.1915000490715618e-5,UNGD,2.9939581923678016e-6,security
USA,1989,development,2,1888,-4.398555936625092,-2.6338185162093446e-5,SOTU,5.987916384735603e-6,2,1356,-4.398555936625092,-2.6338185162093446e-5,UNGD,5.987916384735603e-6,economic
USA,1989,environment,2,1888,-3.7689221617874726,-2.2567990765360337e-5,SOTU,5.987916384735603e-6,4,1356,-3.7689221617874726,-4.5135981530720674e-5,UNGD,1.1975832769471206e-5,environmental
USA,1989,god,2,1888,-3.258096538021482,-1.950920964306918e-5,SOTU,5.987916384735603e-6,2,1356,-3.258096538021482,-1.950920964306918e-5,UNGD,5.987916384735603e-6,moral
USA,1989,health,2,1888,-3.915350795520821,-2.3444793180486702e-5,SOTU,5.987916384735603e-6,1,1356,-3.915350795520821,-1.1722396590243351e-5,UNGD,2.9939581923678016e-6,environmental
USA,1989,markets,2,1888,-3.6971782569286313,-2.2138394261951168e-5,SOTU,5.987916384735603e-6,2,1356,-3.6971782569286313,-2.2138394261951168e-5,UNGD,5.987916384735603e-6,economic
USA,1989,oil,2,1888,-3.1570004211501135,-1.8903854548421966e-5,SOTU,5.987916384735603e-6,1,1356,-3.1570004211501135,-9.451927274210983e-6,UNGD,2.9939581923678016e-6,economic
USA,1990,arms,2,1416,-3.9019726695746444,-2.3364686080936534e-5,SOTU,5.987916384735603e-6,1,1109,-3.9019726695746444,-1.1682343040468267e-5,UNGD,2.9939581923678016e-6,security
USA,1990,democratic,2,1416,-4.028323461124307,-2.4121264055881075e-5,SOTU,5.987916384735603e-6,3,1109,-4.028323461124307,-3.618189608382161e-5,UNGD,8.981874577103405e-6,moral
USA,1990,women,2,1416,-3.7416300194994654,-2.2404567699379443e-5,SOTU,5.987916384735603e-6,1,1109,-3.7416300194994654,-1.1202283849689722e-5,UNGD,2.9939581923678016e-6,moral
USA,1991,development,2,1524,-4.398555936625092,-2.6338185162093446e-5,SOTU,5.987916384735603e-6,2,1144,-4.398555936625092,-2.6338185162093446e-5,UNGD,5.987916384735603e-6,economic
USA,1991,peaceful,2,1524,-4.028323461124307,-2.4121264055881075e-5,SOTU,5.987916384735603e-6,5,1144,-4.028323461124307,-6.030316013970268e-5,UNGD,1.4969790961839008e-5,security
USA,1991,rate,2,1524,-3.6971782569286313,-2.2138394261951168e-5,SOTU,5.987916384735603e-6,1,1144,-3.6971782569286313,-1.1069197130975584e-5,UNGD,2.9939581923678016e-6,economic
USA,1991,technology,2,1524,-3.7992275112828016,-2.2749456664148555e-5,SOTU,5.987916384735603e-6,1,1144,-3.7992275112828016,-1.1374728332074278e-5,UNGD,2.9939581923678016e-6,economic
USA,1991,women,2,1524,-3.7416300194994654,-2.2404567699379443e-5,SOTU,5.987916384735603e-6,2,1144,-3.7416300194994654,-2.2404567699379443e-5,UNGD,5.987916384735603e-6,moral
USA,1992,arms,2,1707,-3.9019726695746444,-2.3364686080936534e-5,SOTU,5.987916384735603e-6,3,1505,-3.9019726695746444,-3.50470291214048e-5,UNGD,8.981874577103405e-6,security
USA,1992,forces,2,1707,-4.1404857182199555,-2.4792882272893035e-5,SOTU,5.987916384735603e-6,1,1505,-4.1404857182199555,-1.2396441136446517e-5,UNGD,2.9939581923678016e-6,security
USA,1992,missile,2,1707,-2.662587827025453,-1.5943353275243277e-5,SOTU,5.987916384735603e-6,2,1505,-2.662587827025453,-1.5943353275243277e-5,UNGD,5.987916384735603e-6,security
USA,1992,peace,2,1707,-4.396504653854535,-2.6325902252381903e-5,SOTU,5.987916384735603e-6,43,1505,-4.396504653854535,-5.660068984262109e-4,UNGD,1.2874020227181547e-4,security
USA,1993,class,2,2445,-2.9356283494842854,-1.7578297093371287e-5,SOTU,5.987916384735603e-6,1,2024,-2.9356283494842854,-8.789148546685643e-6,UNGD,2.9939581923678016e-6,economic
USA,1993,development,2,2445,-4.398555936625092,-2.6338185162093446e-5,SOTU,5.987916384735603e-6,5,2024,-4.398555936625092,-6.584546290523361e-5,UNGD,1.4969790961839008e-5,economic
USA,1993,financial,2,2445,-3.9920657131016823,-2.3904155692422784e-5,SOTU,5.987916384735603e-6,2,2024,-3.9920657131016823,-2.3904155692422784e-5,UNGD,5.987916384735603e-6,economic
USA,1993,forces,2,2445,-4.1404857182199555,-2.4792882272893035e-5,SOTU,5.987916384735603e-6,4,2024,-4.1404857182199555,-4.958576454578607e-5,UNGD,1.1975832769471206e-5,security
USA,1993,military,2,2445,-4.088773517172645,-2.4483233936951102e-5,SOTU,5.987916384735603e-6,1,2024,-4.088773517172645,-1.2241616968475551e-5,UNGD,2.9939581923678016e-6,security
USA,1993,teachers,2,2445,-2.9789251552376097,-1.7837554745948334e-5,SOTU,5.987916384735603e-6,1,2024,-2.9789251552376097,-8.918777372974167e-6,UNGD,2.9939581923678016e-6,economic
USA,1993,women,2,2445,-3.7416300194994654,-2.2404567699379443e-5,SOTU,5.987916384735603e-6,1,2024,-3.7416300194994654,-1.1202283849689722e-5,UNGD,2.9939581923678016e-6,moral
USA,1994,credit,2,2756,-3.4231762883809305,-2.049769338503458e-5,SOTU,5.987916384735603e-6,1,1338,-3.4231762883809305,-1.024884669251729e-5,UNGD,2.9939581923678016e-6,economic
USA,1994,development,2,2756,-4.398555936625092,-2.6338185162093446e-5,SOTU,5.987916384735603e-6,3,1338,-4.398555936625092,-3.950727774314017e-5,UNGD,8.981874577103405e-6,economic
USA,1994,environmental,2,2756,-3.0204248861443626,-1.8086051664606996e-5,SOTU,5.987916384735603e-6,1,1338,-3.0204248861443626,-9.043025832303498e-6,UNGD,2.9939581923678016e-6,environmental
USA,1994,god,2,2756,-3.258096538021482,-1.950920964306918e-5,SOTU,5.987916384735603e-6,1,1338,-3.258096538021482,-9.75460482153459e-6,UNGD,2.9939581923678016e-6,moral
USA,1994,human,2,2756,-4.269697449699962,-2.5566591316922218e-5,SOTU,5.987916384735603e-6,1,1338,-4.269697449699962,-1.2783295658461109e-5,UNGD,2.9939581923678016e-6,moral
USA,1994,markets,2,2756,-3.6971782569286313,-2.2138394261951168e-5,SOTU,5.987916384735603e-6,5,1338,-3.6971782569286313,-5.534598565487793e-5,UNGD,1.4969790961839008e-5,economic
USA,1994,road,2,2756,-3.6592789843376456,-2.1911456586634045e-5,SOTU,5.987916384735603e-6,1,1338,-3.6592789843376456,-1.0955728293317022e-5,UNGD,2.9939581923678016e-6,economic
USA,1994,threats,2,2756,-3.4965075614664802,-2.0936794916657066e-5,SOTU,5.987916384735603e-6,3,1338,-3.4965075614664802,-3.14051923749856e-5,UNGD,8.981874577103405e-6,security
USA,1994,wages,2,2756,-2.9704144655697013,-1.7786593447840466e-5,SOTU,5.987916384735603e-6,1,1338,-2.9704144655697013,-8.893296723920233e-6,UNGD,2.9939581923678016e-6,economic
USA,1994,war,2,2756,-4.265024544000569,-2.5538610348320504e-5,SOTU,5.987916384735603e-6,15,1338,-4.265024544000569,-1.915395776124038e-4,UNGD,4.4909372885517026e-5,security
USA,1994,water,2,2756,-3.5115454388310208,-2.1026840468919845e-5,SOTU,5.987916384735603e-6,1,1338,-3.5115454388310208,-1.0513420234459922e-5,UNGD,2.9939581923678016e-6,environmental
USA,1995,financial,2,3073,-3.9920657131016823,-2.3904155692422784e-5,SOTU,5.987916384735603e-6,4,1512,-3.9920657131016823,-4.780831138484557e-5,UNGD,1.1975832769471206e-5,economic
USA,1995,forces,2,3073,-4.1404857182199555,-2.4792882272893035e-5,SOTU,5.987916384735603e-6,3,1512,-4.1404857182199555,-3.718932340933955e-5,UNGD,8.981874577103405e-6,security
USA,1995,human,2,3073,-4.269697449699962,-2.5566591316922218e-5,SOTU,5.987916384735603e-6,1,1512,-4.269697449699962,-1.2783295658461109e-5,UNGD,2.9939581923678016e-6,moral
USA,1995,terrorist,2,3073,-2.908720896564361,-1.7417177515160573e-5,SOTU,5.987916384735603e-6,2,1512,-2.908720896564361,-1.7417177515160573e-5,UNGD,5.987916384735603e-6,security
USA,1995,threat,2,3073,-3.979681653901961,-2.3830000981431235e-5,SOTU,5.987916384735603e-6,5,1512,-3.979681653901961,-5.957500245357809e-5,UNGD,1.4969790961839008e-5,security
USA,1996,cold,2,2382,-3.3019907315787074,-1.977204440386524e-5,SOTU,5.987916384735603e-6,1,1139,-3.3019907315787074,-9.88602220193262e-6,UNGD,2.9939581923678016e-6,environmental
USA,1996,democracy,2,2382,-3.867722746531566,-2.3159600405570953e-5,SOTU,5.987916384735603e-6,2,1139,-3.867722746531566,-2.3159600405570953e-5,UNGD,5.987916384735603e-6,moral
USA,1996,freedom,2,2382,-4.051784947803305,-2.42617494763765e-5,SOTU,5.987916384735603e-6,3,1139,-4.051784947803305,-3.639262421456475e-5,UNGD,8.981874577103405e-6,moral
USA,1996,life,2,2382,-4.255612709818223,-2.548225307220962e-5,SOTU,5.987916384735603e-6,2,1139,-4.255612709818223,-2.548225307220962e-5,UNGD,5.987916384735603e-6,moral
USA,1996,market,2,2382,-3.672072335797555,-2.1988062105456517e-5,SOTU,5.987916384735603e-6,1,1139,-3.672072335797555,-1.0994031052728258e-5,UNGD,2.9939581923678016e-6,economic
USA,1996,terrorism,2,2382,-3.4709307196768306,-2.0783642926635034e-5,SOTU,5.987916384735603e-6,5,1139,-3.4709307196768306,-5.1959107316587584e-5,UNGD,1.4969790961839008e-5,security
USA,1997,drug,2,2697,-3.120895416507997,-1.868766079955448e-5,SOTU,5.987916384735603e-6,4,1304,-3.120895416507997,-3.737532159910896e-5,UNGD,1.1975832769471206e-5,security
USA,1997,god,2,2697,-3.258096538021482,-1.950920964306918e-5,SOTU,5.987916384735603e-6,1,1304,-3.258096538021482,-9.75460482153459e-6,UNGD,2.9939581923678016e-6,moral
USA,1997,markets,2,2697,-3.6971782569286313,-2.2138394261951168e-5,SOTU,5.987916384735603e-6,5,1304,-3.6971782569286313,-5.534598565487793e-5,UNGD,1.4969790961839008e-5,economic
USA,1997,rights,2,2697,-4.248495242049359,-2.543963427033861e-5,SOTU,5.987916384735603e-6,14,1304,-4.248495242049359,-1.780774398923703e-4,UNGD,4.1915414693149226e-5,moral
USA,1997,troops,2,2697,-3.2188758248682006,-1.927435929215763e-5,SOTU,5.987916384735603e-6,1,1304,-3.2188758248682006,-9.637179646078815e-6,UNGD,2.9939581923678016e-6,security
USA,1997,women,2,2697,-3.7416300194994654,-2.2404567699379443e-5,SOTU,5.987916384735603e-6,1,1304,-3.7416300194994654,-1.1202283849689722e-5,UNGD,2.9939581923678016e-6,moral
USA,1998,combat,2,2883,-3.20545280453606,-1.9193983368778165e-5,SOTU,5.987916384735603e-6,2,1054,-3.20545280453606,-1.9193983368778165e-5,UNGD,5.987916384735603e-6,security
USA,1998,culture,2,2883,-3.1918471524802814,-1.9112513861908356e-5,SOTU,5.987916384735603e-6,1,1054,-3.1918471524802814,-9.556256930954178e-6,UNGD,2.9939581923678016e-6,moral
USA,1998,fight,2,2883,-3.7992275112828016,-2.2749456664148555e-5,SOTU,5.987916384735603e-6,3,1054,-3.7992275112828016,-3.4124184996222836e-5,UNGD,8.981874577103405e-6,security
USA,1998,food,2,2883,-3.6930374642626003,-2.2113599541700448e-5,SOTU,5.987916384735603e-6,1,1054,-3.6930374642626003,-1.1056799770850224e-5,UNGD,2.9939581923678016e-6,economic
USA,1998,god,2,2883,-3.258096538021482,-1.950920964306918e-5,SOTU,5.987916384735603e-6,1,1054,-3.258096538021482,-9.75460482153459e-6,UNGD,2.9939581923678016e-6,moral
USA,1998,growth,2,2883,-4.127134385045092,-2.4712935606217202e-5,SOTU,5.987916384735603e-6,1,1054,-4.127134385045092,-1.2356467803108601e-5,UNGD,2.9939581923678016e-6,economic
USA,1998,investments,2,2883,-3.245193133185574,-1.9431945133833366e-5,SOTU,5.987916384735603e-6,1,1054,-3.245193133185574,-9.715972566916683e-6,UNGD,2.9939581923678016e-6,economic
USA,1998,military,2,2883,-4.088773517172645,-2.4483233936951102e-5,SOTU,5.987916384735603e-6,1,1054,-4.088773517172645,-1.2241616968475551e-5,UNGD,2.9939581923678016e-6,security
USA,1998,rights,2,2883,-4.248495242049359,-2.543963427033861e-5,SOTU,5.987916384735603e-6,7,1054,-4.248495242049359,-8.903871994618514e-5,UNGD,2.0957707346574613e-5,moral
USA,1998,terrorists,2,2883,-2.793208009442517,-1.6725496005715565e-5,SOTU,5.987916384735603e-6,5,1054,-2.793208009442517,-4.1813740014288916e-5,UNGD,1.4969790961839008e-5,security
USA,1998,threat,2,2883,-3.979681653901961,-2.3830000981431235e-5,SOTU,5.987916384735603e-6,4,1054,-3.979681653901961,-4.766000196286247e-5,UNGD,1.1975832769471206e-5,security
USA,1998,women,2,2883,-3.7416300194994654,-2.2404567699379443e-5,SOTU,5.987916384735603e-6,1,1054,-3.7416300194994654,-1.1202283849689722e-5,UNGD,2.9939581923678016e-6,moral
USA,1999,cold,2,2999,-3.3019907315787074,-1.977204440386524e-5,SOTU,5.987916384735603e-6,3,1319,-3.3019907315787074,-2.9658066605797866e-5,UNGD,8.981874577103405e-6,environmental
USA,1999,credit,2,2999,-3.4231762883809305,-2.049769338503458e-5,SOTU,5.987916384735603e-6,1,1319,-3.4231762883809305,-1.024884669251729e-5,UNGD,2.9939581923678016e-6,economic
USA,1999,crimes,2,2999,-2.908720896564361,-1.7417177515160573e-5,SOTU,5.987916384735603e-6,1,1319,-2.908720896564361,-8.708588757580287e-6,UNGD,2.9939581923678016e-6,security
USA,1999,developed,2,2999,-3.8430301339411947,-2.301174310605914e-5,SOTU,5.987916384735603e-6,1,1319,-3.8430301339411947,-1.150587155302957e-5,UNGD,2.9939581923678016e-6,economic
USA,1999,development,2,2999,-4.398555936625092,-2.6338185162093446e-5,SOTU,5.987916384735603e-6,6,1319,-4.398555936625092,-7.901455548628035e-5,UNGD,1.796374915420681e-5,economic
USA,1999,disease,2,2999,-3.2121868367174042,-1.9234306190412173e-5,SOTU,5.987916384735603e-6,2,1319,-3.2121868367174042,-1.9234306190412173e-5,UNGD,5.987916384735603e-6,environmental
USA,1999,environment,2,2999,-3.7689221617874726,-2.2567990765360337e-5,SOTU,5.987916384735603e-6,6,1319,-3.7689221617874726,-6.770397229608101e-5,UNGD,1.796374915420681e-5,environmental
USA,1999,fight,2,2999,-3.7992275112828016,-2.2749456664148555e-5,SOTU,5.987916384735603e-6,1,1319,-3.7992275112828016,-1.1374728332074278e-5,UNGD,2.9939581923678016e-6,security
USA,1999,freedom,2,2999,-4.051784947803305,-2.42617494763765e-5,SOTU,5.987916384735603e-6,2,1319,-4.051784947803305,-2.42617494763765e-5,UNGD,5.987916384735603e-6,moral
